PRON	DET	ADV	23
NOUN	AUX	151298
CONJ	NUM	ADJ	232
ADV	DET	ADP	82
ADV	INTJ	42
PROPN	NOUN	ADP	1985
PRON	NUM	X	1
PUNCT	ADV	PROPN	848
PRON	PUNCT	DET	109
PUNCT	ADV	PUNCT	4129
PUNCT	INTJ	CONJ	3
X	NOUN	PROPN	58
VERB	DET	INTJ	1
DET	CONJ	NUM	183
SYM	NUM	PROPN	1
CONJ	DET	AUX	731
NUM	PRON	PUNCT	85
NUM	AUX	PRON	22
AUX	PRON	2379
ADP	PRON	NUM	1
PROPN	INTJ	PUNCT	8
AUX	ADP	6553
DET	PRON	X	3
SYM	PROPN	PUNCT	53
PRON	DET	DET	25
SYM	VERB	VERB	18
PART	NUM	ADP	15
NUM	SYM	PRON	1
VERB	VERB	SYM	7
NOUN	ADP	PRON	46
PROPN	NUM	AUX	1435
CONJ	NUM	PROPN	434
DET	NOUN	ADJ	1690
AUX	PROPN	CONJ	1005
X	PRON	PRON	1
ADJ	VERB	NUM	957
ADP	VERB	NOUN	2190
INTJ	VERB	NUM	1
PUNCT	PROPN	PUNCT	10665
ADV	ADV	12594
ADV	X	NOUN	41
ADJ	PROPN	CONJ	555
X	AUX	PUNCT	119
NOUN	PUNCT	AUX	8397
NUM	SYM	PUNCT	42
VERB	AUX	146401
X	NOUN	ADJ	28
PROPN	NUM	ADJ	501
PUNCT	SYM	PUNCT	62
PROPN	ADP	PART	43
PRON	NOUN	NOUN	924
PUNCT	ADV	NOUN	3584
DET	PROPN	ADV	198
ADV	PUNCT	NUM	789
AUX	PART	VERB	546
PUNCT	AUX	X	27
PART	PROPN	DET	95
PRON	CONJ	PROPN	66
ADV	ADJ	X	9
CONJ	ADV	NUM	227
SYM	VERB	NUM	4
ADP	ADP	VERB	156
ADV	X	ADJ	3
NUM	NUM	NOUN	2070
AUX	ADP	ADJ	100
NOUN	X	2404
PRON	NOUN	PUNCT	1271
X	VERB	NUM	22
ADV	NOUN	65400
PROPN	PART	DET	127
PUNCT	NOUN	VERB	22449
NOUN	CONJ	CONJ	2031
NOUN	PART	ADP	108
AUX	NUM	PUNCT	2043
NOUN	PRON	ADJ	165
ADP	NOUN	CONJ	665
PROPN	PUNCT	PUNCT	11987
CONJ	PART	PART	35
NUM	X	PUNCT	56
VERB	ADP	NUM	208
DET	PART	ADP	15
ADJ	PUNCT	ADP	324
PUNCT	NOUN	PRON	406
NUM	ADV	AUX	422
NUM	AUX	ADV	424
PROPN	ADV	DET	319
CONJ	ADP	X	1
DET	PUNCT	AUX	1199
AUX	PUNCT	SYM	2
NUM	PROPN	19531
CONJ	ADJ	PROPN	391
CONJ	ADV	PRON	45
PART	AUX	DET	162
ADP	VERB	PRON	20
ADJ	PUNCT	PROPN	1411
ADJ	SYM	PUNCT	6
PART	PART	VERB	119
X	DET	VERB	45
PUNCT	VERB	X	66
DET	NOUN	CONJ	1480
PROPN	PROPN	VERB	10262
VERB	PRON	PUNCT	653
AUX	DET	PROPN	290
AUX	PART	ADV	118
ADP	PART	ADV	19
X	ADV	VERB	46
PRON	NUM	ADV	25
PROPN	PART	CONJ	202
VERB	NUM	PUNCT	4009
CONJ	NUM	PUNCT	1754
PART	ADJ	VERB	509
SYM	PUNCT	NOUN	61
X	AUX	ADP	4
AUX	X	ADP	2
AUX	ADJ	INTJ	1
NOUN	PART	ADJ	485
AUX	PUNCT	PROPN	2311
NUM	X	NUM	12
VERB	AUX	PART	595
NUM	CONJ	PROPN	733
X	CONJ	ADP	2
ADV	AUX	SYM	1
CONJ	ADP	NUM	91
PART	AUX	PART	51
PROPN	SYM	PRON	2
PROPN	PRON	PART	10
PROPN	NUM	ADP	297
CONJ	AUX	CONJ	608
ADP	PRON	ADV	4
NUM	VERB	PUNCT	6723
CONJ	NOUN	PUNCT	11628
ADV	NOUN	PART	391
ADJ	X	NOUN	43
PUNCT	PRON	X	9
VERB	VERB	INTJ	7
VERB	DET	PART	134
PROPN	PRON	ADP	18
NUM	PROPN	SYM	5
NOUN	PROPN	PART	421
ADV	AUX	X	19
VERB	VERB	NUM	1907
X	ADP	VERB	3
ADV	NUM	NOUN	1447
CONJ	ADP	PUNCT	754
NOUN	PART	VERB	2387
ADP	AUX	9843
ADP	NUM	ADV	60
PROPN	DET	PUNCT	2068
PROPN	PRON	CONJ	30
ADV	NUM	PART	39
ADJ	ADP	NOUN	681
X	NUM	NUM	13
NOUN	CONJ	PART	772
DET	NOUN	AUX	3061
DET	ADP	DET	89
ADV	VERB	ADJ	1187
ADV	PART	X	1
PUNCT	NUM	ADJ	537
ADV	DET	PROPN	214
AUX	X	671
ADV	AUX	ADV	573
NOUN	NOUN	INTJ	14
DET	DET	CONJ	173
NOUN	NOUN	NOUN	49318
ADJ	NOUN	NOUN	8870
NUM	SYM	ADV	1
CONJ	AUX	ADJ	552
ADJ	PROPN	18448
ADJ	PART	ADP	23
PART	ADV	DET	65
INTJ	AUX	VERB	5
ADV	NUM	ADP	94
NUM	VERB	ADP	298
DET	CONJ	PROPN	363
ADJ	DET	CONJ	227
PRON	PUNCT	PRON	25
VERB	AUX	SYM	3
NOUN	VERB	PRON	635
PRON	AUX	NOUN	332
NUM	NOUN	PROPN	2503
VERB	AUX	DET	1890
DET	VERB	NUM	541
VERB	NOUN	PUNCT	28892
PRON	PUNCT	PART	37
NOUN	SYM	199
PART	AUX	CONJ	230
NUM	NUM	X	15
AUX	VERB	CONJ	1327
ADV	ADJ	PRON	37
NOUN	NOUN	411543
DET	ADP	AUX	271
DET	NOUN	NUM	910
ADP	PROPN	NOUN	919
CONJ	CONJ	ADP	138
CONJ	PROPN	PROPN	1757
VERB	PRON	4976
DET	ADJ	PART	58
PRON	ADJ	PART	18
PROPN	CONJ	VERB	4852
DET	CONJ	ADJ	374
DET	VERB	ADJ	878
PUNCT	NUM	DET	444
PUNCT	DET	PRON	85
NUM	PRON	731
NOUN	ADJ	ADP	1011
NOUN	SYM	NUM	1
NUM	ADV	ADJ	218
VERB	CONJ	PART	601
AUX	ADV	ADV	363
PUNCT	PART	PUNCT	1341
ADP	DET	PART	17
ADJ	ADP	VERB	599
ADV	AUX	VERB	2023
ADP	ADP	NUM	23
PRON	PROPN	PROPN	64
NOUN	PRON	PRON	18
VERB	NUM	ADJ	518
NUM	NOUN	PART	260
X	ADP	AUX	2
DET	PRON	CONJ	36
NOUN	NOUN	PRON	600
SYM	ADV	NOUN	2
CONJ	DET	ADP	133
PUNCT	ADV	SYM	2
NUM	VERB	X	37
DET	PRON	1231
SYM	CONJ	VERB	13
PART	PRON	CONJ	24
AUX	NUM	X	17
NUM	AUX	NOUN	2645
SYM	NUM	SYM	4
ADJ	PROPN	PRON	21
NUM	ADV	PUNCT	1132
VERB	ADJ	42706
INTJ	NOUN	PRON	3
PUNCT	SYM	AUX	11
INTJ	AUX	NUM	1
ADP	PART	NOUN	97
ADP	AUX	ADP	83
ADV	PROPN	19114
INTJ	ADJ	AUX	1
ADJ	NUM	SYM	5
PRON	PROPN	ADV	23
DET	VERB	47985
PART	PART	ADV	15
AUX	NUM	CONJ	390
ADP	PUNCT	CONJ	456
PART	ADV	ADP	22
AUX	ADV	ADP	120
AUX	ADJ	AUX	761
DET	PRON	AUX	51
AUX	ADJ	PRON	28
PRON	AUX	PART	18
CONJ	PUNCT	ADP	320
PART	PROPN	PRON	9
PRON	PRON	ADP	3
PART	PUNCT	PUNCT	903
NOUN	PUNCT	306457
ADJ	PART	CONJ	102
VERB	NOUN	NOUN	24047
NOUN	PART	ADV	450
PUNCT	INTJ	VERB	18
X	X	PROPN	3
PROPN	ADP	PRON	11
ADV	X	PROPN	8
PUNCT	PART	PROPN	195
PART	X	NOUN	4
X	ADP	CONJ	1
ADP	ADP	NOUN	172
VERB	ADV	NOUN	4431
VERB	PRON	PROPN	61
AUX	VERB	ADJ	943
CONJ	NOUN	DET	1628
ADV	ADJ	14718
PART	ADP	PROPN	7
SYM	SYM	NOUN	3
ADV	ADP	PROPN	78
PROPN	DET	PART	85
SYM	X	PUNCT	1
CONJ	VERB	PRON	168
DET	DET	ADV	144
NOUN	DET	NOUN	7849
PUNCT	PART	PRON	62
CONJ	PRON	DET	32
ADV	ADP	NOUN	538
DET	NUM	ADV	150
AUX	NOUN	DET	1636
INTJ	PUNCT	ADJ	4
ADJ	NUM	ADP	130
PROPN	ADJ	PRON	32
PROPN	CONJ	PROPN	3242
INTJ	PUNCT	CONJ	8
NUM	VERB	PRON	64
NUM	VERB	NUM	1001
ADV	NOUN	AUX	3286
ADV	PROPN	ADP	183
PRON	ADV	PROPN	59
INTJ	CONJ	VERB	11
DET	AUX	PROPN	581
VERB	ADV	PUNCT	5280
INTJ	NUM	CONJ	1
PROPN	ADV	ADV	411
VERB	PUNCT	PROPN	4506
ADV	ADJ	DET	217
NOUN	ADP	X	13
SYM	PUNCT	NUM	19
PRON	ADP	ADP	3
ADV	ADP	CONJ	109
PRON	PUNCT	ADJ	113
PUNCT	PUNCT	SYM	36
NUM	ADJ	PUNCT	1406
VERB	NOUN	ADP	2144
AUX	VERB	INTJ	1
PUNCT	DET	INTJ	3
AUX	VERB	X	38
NOUN	ADV	DET	845
X	PART	NUM	5
PUNCT	NUM	NUM	808
ADV	PRON	DET	26
CONJ	NOUN	ADJ	2683
NUM	PRON	DET	12
DET	AUX	PRON	55
ADP	PART	PART	2
AUX	ADV	PRON	38
ADV	PUNCT	INTJ	10
PRON	PUNCT	ADP	32
NUM	ADV	PART	48
ADV	NOUN	PRON	158
CONJ	X	NOUN	46
VERB	PUNCT	ADJ	3012
PROPN	AUX	NUM	1171
VERB	PROPN	AUX	2460
NOUN	PRON	PART	77
SYM	CONJ	CONJ	1
ADJ	PART	PROPN	88
AUX	AUX	PROPN	604
PUNCT	PART	PART	78
PART	CONJ	NUM	60
ADJ	PROPN	ADV	334
ADV	ADJ	ADJ	406
INTJ	VERB	PART	3
ADJ	PART	NOUN	451
X	PART	AUX	15
ADP	PRON	DET	2
PRON	PART	PRON	7
PUNCT	VERB	DET	1852
PART	NUM	VERB	186
VERB	VERB	PUNCT	21099
INTJ	PROPN	PRON	1
ADJ	ADJ	VERB	2096
ADV	DET	INTJ	2
VERB	SYM	105
NUM	ADP	PROPN	131
PROPN	X	X	5
INTJ	PART	VERB	2
AUX	NUM	ADJ	215
X	PROPN	DET	22
AUX	PRON	CONJ	51
X	VERB	PRON	3
VERB	VERB	NOUN	14676
SYM	NOUN	CONJ	10
ADJ	PROPN	PROPN	1067
VERB	PART	CONJ	271
AUX	PRON	NOUN	278
CONJ	PUNCT	X	35
PUNCT	NOUN	NOUN	22371
ADP	NOUN	27157
X	NUM	DET	10
VERB	INTJ	CONJ	1
PUNCT	ADJ	PRON	100
PUNCT	PRON	ADJ	132
AUX	DET	PUNCT	1694
CONJ	X	NUM	9
VERB	ADJ	SYM	1
PROPN	X	DET	26
PUNCT	X	NOUN	114
ADP	AUX	NOUN	1044
PUNCT	VERB	PUNCT	17674
PUNCT	AUX	ADV	1026
NUM	PUNCT	NOUN	3543
CONJ	NUM	PART	61
AUX	ADV	20822
INTJ	PRON	VERB	13
X	ADV	NUM	4
DET	PUNCT	VERB	2690
ADP	AUX	PROPN	339
ADJ	PUNCT	ADJ	1183
PART	ADJ	ADV	72
PROPN	CONJ	DET	892
NOUN	ADP	ADJ	744
DET	X	NOUN	24
INTJ	INTJ	VERB	3
NUM	ADJ	DET	156
ADP	X	160
VERB	PART	AUX	839
DET	ADP	X	5
VERB	ADV	ADJ	991
PROPN	PROPN	AUX	5143
DET	NUM	NUM	161
PRON	NUM	DET	18
CONJ	ADP	ADP	33
AUX	CONJ	PART	254
SYM	PROPN	245
DET	PUNCT	PROPN	891
PROPN	NOUN	172831
ADV	NOUN	INTJ	7
ADP	X	NUM	3
NOUN	NUM	PROPN	2105
PROPN	PUNCT	ADV	1819
ADV	VERB	INTJ	5
PRON	NOUN	CONJ	238
X	PUNCT	ADJ	12
ADP	X	ADP	1
VERB	DET	AUX	1434
NUM	NUM	ADJ	281
NUM	PROPN	ADJ	424
VERB	VERB	CONJ	3567
PUNCT	DET	ADJ	620
PRON	AUX	3031
DET	ADJ	NOUN	1257
AUX	DET	NUM	183
PRON	NUM	PUNCT	108
X	PROPN	NUM	29
NOUN	X	PUNCT	307
VERB	NOUN	PRON	366
ADP	ADP	PART	3
PROPN	ADP	DET	162
NUM	SYM	VERB	23
NUM	X	NOUN	56
PUNCT	ADJ	NOUN	4125
PUNCT	INTJ	ADV	1
INTJ	ADJ	VERB	7
VERB	PRON	DET	70
PROPN	PROPN	DET	1447
PART	ADJ	INTJ	1
NOUN	PRON	PUNCT	802
PART	PROPN	PUNCT	619
AUX	PROPN	ADJ	742
SYM	AUX	VERB	3
PROPN	ADP	ADV	209
NOUN	PRON	AUX	337
SYM	PUNCT	PROPN	55
CONJ	VERB	ADJ	1181
PUNCT	AUX	NUM	775
SYM	SYM	CONJ	1
CONJ	X	525
SYM	AUX	AUX	1
SYM	SYM	AUX	3
PROPN	CONJ	NUM	982
ADV	DET	PUNCT	1130
ADJ	ADV	X	5
CONJ	DET	PROPN	317
ADP	NUM	NUM	93
PUNCT	SYM	SYM	6
AUX	PUNCT	X	47
NUM	PRON	PRON	1
NUM	PART	1780
PUNCT	AUX	58417
PROPN	CONJ	PUNCT	5500
NOUN	NUM	SYM	24
PUNCT	SYM	ADV	1
CONJ	PART	X	2
PUNCT	ADP	ADV	162
NUM	X	PRON	3
PUNCT	X	AUX	53
PRON	ADP	ADV	19
AUX	ADP	PRON	8
DET	DET	DET	137
ADV	INTJ	AUX	2
ADJ	X	ADV	23
SYM	ADV	13
X	DET	AUX	26
AUX	NOUN	CONJ	2465
INTJ	AUX	NOUN	5
CONJ	VERB	SYM	2
AUX	DET	VERB	1471
CONJ	ADV	PROPN	443
ADP	X	ADV	6
ADV	AUX	PROPN	837
INTJ	CONJ	DET	2
ADP	DET	ADV	62
PROPN	ADJ	ADJ	893
X	CONJ	PUNCT	64
X	DET	ADV	6
ADJ	AUX	PUNCT	4165
NOUN	PROPN	ADP	1107
PART	NUM	X	2
PART	INTJ	7
CONJ	VERB	PROPN	1531
CONJ	ADP	PRON	11
VERB	AUX	AUX	3607
CONJ	PRON	NUM	15
NOUN	DET	59707
DET	X	VERB	33
AUX	ADJ	NUM	304
PRON	X	NOUN	11
X	X	ADV	1
DET	ADJ	11170
NOUN	PRON	VERB	784
ADP	CONJ	ADJ	178
CONJ	NOUN	VERB	11330
AUX	NUM	PRON	17
VERB	CONJ	PROPN	2233
INTJ	DET	NOUN	5
NUM	ADJ	PART	48
ADV	CONJ	VERB	2083
CONJ	NOUN	X	86
VERB	PROPN	ADJ	1544
PROPN	PUNCT	PRON	177
VERB	ADP	PART	53
PROPN	PROPN	PART	553
X	VERB	PROPN	33
INTJ	INTJ	15
INTJ	PROPN	ADJ	2
ADV	VERB	PRON	186
ADV	ADV	DET	199
SYM	VERB	NOUN	19
NUM	SYM	CONJ	8
PRON	ADJ	ADV	50
INTJ	DET	ADJ	1
ADJ	PART	VERB	491
CONJ	PROPN	AUX	1489
NOUN	NUM	NOUN	10018
DET	PRON	PART	12
ADV	CONJ	PART	174
NUM	AUX	NUM	559
X	CONJ	PRON	2
SYM	PROPN	PROPN	37
CONJ	DET	ADV	295
CONJ	NUM	X	19
ADV	ADP	4292
X	PUNCT	PUNCT	126
CONJ	PART	PRON	34
INTJ	NUM	AUX	3
PART	PART	NUM	8
CONJ	PART	ADJ	144
ADP	ADJ	ADP	62
NOUN	ADP	33847
ADP	PART	PUNCT	104
ADV	DET	ADJ	201
INTJ	AUX	PRON	2
PUNCT	NUM	PART	113
X	ADV	550
CONJ	ADJ	VERB	2329
PRON	DET	NUM	11
X	ADJ	AUX	23
X	PROPN	PUNCT	140
PART	AUX	10280
PRON	ADJ	PROPN	37
ADP	PROPN	ADJ	190
NOUN	PART	AUX	1361
ADP	PROPN	CONJ	181
PROPN	DET	15883
AUX	NOUN	AUX	4161
ADP	PROPN	PRON	5
ADP	PRON	285
AUX	VERB	ADV	946
ADP	PART	NUM	8
PUNCT	ADJ	CONJ	1077
AUX	X	NOUN	48
ADJ	SYM	VERB	8
PRON	PRON	352
ADV	PROPN	ADJ	517
INTJ	NUM	66
PART	VERB	ADJ	403
PUNCT	AUX	INTJ	1
ADV	NOUN	ADJ	2068
ADJ	AUX	CONJ	799
ADP	AUX	VERB	657
AUX	NUM	PART	58
DET	PRON	ADV	25
AUX	PART	4972
DET	ADJ	AUX	578
SYM	NOUN	ADV	4
ADJ	ADP	ADV	102
DET	AUX	PUNCT	2896
PRON	DET	NOUN	165
CONJ	ADV	VERB	2130
AUX	ADJ	PART	99
PRON	ADV	VERB	217
X	AUX	PART	2
PART	INTJ	PUNCT	1
VERB	DET	DET	486
INTJ	DET	PUNCT	11
NUM	VERB	SYM	2
AUX	ADP	ADV	80
NOUN	AUX	ADP	1108
PART	CONJ	DET	107
PRON	DET	PRON	10
CONJ	X	PART	5
