CONJ	NUM	SYM	115
ADV	DET	X	123
PROPN	NOUN	560479
DET	PUNCT	SCONJ	3623
SCONJ	NOUN	DET	8442
X	SCONJ	ADP	66
NUM	PART	PROPN	486
SCONJ	PART	NOUN	4182
AUX	INTJ	DET	111
NUM	SYM	SCONJ	43
NUM	DET	PROPN	2495
CONJ	ADP	INTJ	106
NUM	PUNCT	SCONJ	463
ADV	PROPN	AUX	1760
NOUN	ADJ	CONJ	11776
X	PART	X	10
PUNCT	SYM	PROPN	190
VERB	PROPN	ADV	8321
ADV	ADV	NOUN	13783
SYM	SCONJ	CONJ	31
PRON	INTJ	DET	289
DET	ADV	DET	9391
SYM	NOUN	DET	698
PRON	VERB	ADV	29725
ADP	PART	CONJ	2200
PUNCT	ADP	CONJ	7571
PRON	PROPN	DET	7057
PROPN	NOUN	X	1454
VERB	CONJ	X	216
X	PART	PROPN	20
NUM	NUM	SCONJ	179
SYM	PUNCT	VERB	508
PROPN	ADJ	SYM	200
NOUN	SYM	ADV	397
ADV	PRON	ADV	9096
DET	ADJ	NUM	2075
PROPN	CONJ	DET	6568
PART	PART	NUM	211
ADV	CONJ	NOUN	9776
ADJ	PUNCT	AUX	4566
SCONJ	CONJ	PART	855
SYM	ADV	SYM	52
ADJ	NOUN	NUM	3818
PART	DET	CONJ	2608
CONJ	INTJ	PROPN	63
NUM	ADJ	PUNCT	4021
ADJ	ADP	NOUN	36187
SCONJ	AUX	ADP	3829
CONJ	SYM	DET	90
ADJ	ADV	AUX	2526
X	PROPN	PUNCT	502
NUM	X	NOUN	196
ADJ	NOUN	VERB	39167
PRON	NUM	NOUN	6884
AUX	INTJ	NUM	12
AUX	PRON	SCONJ	1780
AUX	ADJ	PRON	4294
SYM	PROPN	INTJ	5
PRON	CONJ	207478
ADJ	ADV	PART	2035
PRON	PART	VERB	19701
AUX	X	PUNCT	286
NUM	NOUN	DET	5955
X	DET	7873
SYM	VERB	NOUN	1013
DET	PROPN	PROPN	22846
INTJ	INTJ	ADP	41
NUM	CONJ	NOUN	2936
X	X	ADV	9
NUM	AUX	SCONJ	169
VERB	INTJ	SYM	16
X	X	PART	6
AUX	PUNCT	PROPN	4778
CONJ	DET	VERB	9214
SYM	INTJ	PART	8
CONJ	SYM	NOUN	239
AUX	ADP	DET	11502
PART	PART	PRON	2165
NUM	SCONJ	PUNCT	827
X	ADP	SYM	4
SCONJ	PUNCT	PROPN	2991
PROPN	VERB	CONJ	8017
ADV	PRON	PROPN	4296
SCONJ	PART	VERB	4389
NUM	CONJ	ADV	957
SYM	VERB	ADP	497
SYM	DET	SCONJ	36
PROPN	PRON	205270
SCONJ	X	PROPN	24
PUNCT	PART	CONJ	2046
ADV	AUX	AUX	1971
ADP	PRON	SYM	337
VERB	NOUN	PART	18636
X	SCONJ	DET	85
DET	INTJ	SCONJ	36
INTJ	VERB	INTJ	94
PART	PUNCT	185831
INTJ	VERB	ADP	1333
ADJ	NOUN	DET	27546
PRON	ADV	SYM	432
PART	PUNCT	ADV	3382
ADJ	ADJ	PRON	6676
DET	DET	388249
SCONJ	ADP	CONJ	2467
ADJ	DET	ADP	13039
PUNCT	SCONJ	X	56
INTJ	NOUN	AUX	360
CONJ	ADP	CONJ	3573
INTJ	INTJ	AUX	19
AUX	PROPN	ADJ	2513
ADP	SYM	PROPN	179
NOUN	ADP	SCONJ	6779
INTJ	SYM	NOUN	24
ADJ	DET	NUM	1415
VERB	NUM	ADV	2496
ADP	PRON	X	230
ADP	ADP	SCONJ	3414
AUX	INTJ	ADP	123
VERB	DET	INTJ	369
ADP	NOUN	NUM	6252
NUM	PUNCT	NOUN	8433
ADJ	AUX	112071
SCONJ	ADP	ADV	2798
INTJ	X	PART	1
PART	SCONJ	PRON	2338
NUM	NUM	PROPN	1261
PROPN	AUX	PROPN	4834
VERB	INTJ	PROPN	125
X	DET	SCONJ	48
PART	NUM	INTJ	3
X	SYM	AUX	2
NUM	ADP	86384
VERB	PROPN	CONJ	7928
PART	PROPN	CONJ	1489
ADJ	CONJ	INTJ	110
VERB	NOUN	PROPN	31604
CONJ	CONJ	PRON	3680
NOUN	SYM	ADJ	428
DET	PROPN	DET	12510
NOUN	VERB	X	805
ADJ	AUX	NUM	517
ADP	PRON	PART	6727
PUNCT	VERB	PART	8508
NOUN	INTJ	X	21
PRON	CONJ	NUM	1151
PROPN	X	ADJ	117
VERB	SYM	DET	562
PRON	AUX	X	177
DET	NUM	SCONJ	479
PUNCT	CONJ	AUX	3411
DET	ADV	NOUN	18585
PUNCT	ADP	PUNCT	35927
INTJ	INTJ	NUM	4
VERB	AUX	PUNCT	17837
ADJ	X	PUNCT	592
CONJ	PROPN	DET	3559
PUNCT	PRON	ADV	10037
SYM	AUX	NOUN	229
PUNCT	PROPN	322127
ADJ	X	SCONJ	27
X	ADV	VERB	237
X	ADV	AUX	51
NUM	PRON	DET	2046
NOUN	PRON	CONJ	12489
SYM	NUM	PART	164
NOUN	NOUN	SCONJ	11894
PUNCT	PUNCT	ADV	10610
CONJ	VERB	311639
SCONJ	SCONJ	ADJ	984
VERB	X	ADJ	254
X	ADJ	NUM	19
PRON	ADJ	ADJ	10600
PRON	INTJ	CONJ	176
SCONJ	ADJ	SYM	76
ADV	INTJ	DET	167
ADJ	PART	ADJ	3051
INTJ	SYM	PROPN	5
AUX	PART	NUM	501
ADP	SCONJ	ADJ	3117
VERB	ADJ	VERB	29228
PART	X	X	72
PRON	NUM	NUM	1480
VERB	NUM	ADJ	2956
ADV	X	ADP	127
CONJ	ADP	ADJ	5713
VERB	CONJ	AUX	6809
CONJ	INTJ	VERB	273
AUX	PART	PROPN	1893
SYM	SYM	NUM	317
SCONJ	PROPN	ADJ	2049
SYM	AUX	ADP	134
PART	CONJ	PRON	3194
AUX	ADV	INTJ	87
SYM	NUM	SYM	347
SYM	DET	ADP	326
ADP	PART	ADP	6186
NUM	VERB	CONJ	1679
INTJ	PUNCT	INTJ	64
ADJ	NUM	PART	323
ADJ	PROPN	DET	6815
PROPN	PROPN	X	1495
PROPN	INTJ	INTJ	3
ADP	AUX	ADJ	4575
SCONJ	ADJ	83481
ADJ	CONJ	AUX	2829
X	VERB	ADV	228
SYM	X	SCONJ	1
PART	ADP	SCONJ	1184
AUX	PART	NOUN	8778
ADJ	PROPN	187822
DET	AUX	PUNCT	12885
PART	DET	ADP	6576
PROPN	DET	284500
INTJ	DET	ADV	290
INTJ	ADV	7501
AUX	AUX	PROPN	1581
CONJ	PART	SYM	44
ADV	NUM	VERB	2043
PRON	CONJ	ADV	7707
DET	PART	AUX	2201
INTJ	ADP	X	20
NOUN	NOUN	PROPN	37837
CONJ	PART	VERB	5609
VERB	AUX	PROPN	4507
VERB	SCONJ	ADJ	6222
NUM	CONJ	SCONJ	232
NUM	PRON	AUX	1286
ADV	PART	NUM	461
INTJ	SYM	SYM	3
AUX	ADP	SYM	252
NUM	SCONJ	SCONJ	99
